mat,E,yield,uts,d_o,t,L,rider,F_ax,F_tr,sa,sb,svm,delta,SF,Nf,label
Chromoly,210000,450,650,24.98224770608026,2.6569408885096957,250.91527215810567,57.64763340250476,162.13071699046816,409.75085832460525,0.870033754378818,109.07028379066256,188.91727654521372,0.8726067552613356,2.38199495688951,4141127333.698382,Safe
Steel,210000,250,400,37.562582392502904,2.4866414677029196,254.77314385188632,63.99156639500902,207.63528217367409,219.40174063762188,0.7577549429244081,24.787965947086292,42.940702834667896,0.13598223894730005,5.821982023968274,1.12035606370385e+16,Safe
Al6061,69000,150,310,41.91671377450878,1.0220061889900882,532.0325472452337,59.20284736903917,450.6507380393223,9.415052208494346,3.4321762443570334,3.8223660482694015,7.457297123838949,0.08194281822298,20.11452641741883,1.3437733460502004e+24,Safe
Al6061,69000,150,310,44.55919364632795,1.6307875457752028,698.9012433808936,98.82098790954653,15.231801381428093,68.7206533741143,0.0692562935693897,21.09077634116985,36.53036184400517,0.7339666307428997,4.10617339736578,5.729331925635081e+16,Safe
Steel,210000,250,400,35.99905838243713,1.753237727905991,459.49903070720615,68.271021425819,343.48448103966115,119.29102176743737,1.820995454354745,35.587155921696805,61.665655143120475,0.6626142712089108,4.05412055413621,293258656351156.1,Safe
Al6061,69000,150,310,44.612664561935674,2.3120220021844853,632.4480868293612,94.54117728426976,545.1099322711167,363.8432630371668,1.7741702614681358,74.4696271198885,128.99737892779984,2.1196308357208995,1.1628143241883648,180003758202.41776,Risk
Steel,210000,250,400,43.43467745854409,2.1871773474510654,576.6681928869555,80.26455994204848,605.5896747797993,392.24179030230323,2.136716764937232,81.27000388804576,140.7799920245149,1.9753093595752755,1.7758205296422087,75411208955.48123,Risk
Steel,210000,250,400,40.26714139728323,2.7658773560094936,638.8074307835773,69.99273537926562,185.54625416521864,218.6115137586275,0.5694079063196861,48.817692358413,84.55664070293795,1.5705646252279284,2.956598061627035,12824512514149.416,Safe
Chromoly,210000,450,650,27.242425979364235,1.4606887089635838,229.6710024804226,58.314527264760535,158.3608652612692,139.30795412721136,1.3385301029053602,44.19284524593939,76.55595584689036,0.271648907130917,5.87805344498587,34476868939172.855,Safe
Chromoly,210000,450,650,36.50260646934761,1.5692271325084126,396.8691011550693,88.55602546159604,211.35804164145603,351.4157808357927,1.2272767168298955,96.69844123517389,167.49110967474306,1.3245843463807132,2.686709765514546,13727691879.991484,Safe
Steel,210000,250,400,36.39408326047379,2.3239717731715923,319.1120532089223,93.14811666418584,388.2500199903527,433.101138174546,1.5608357743388368,69.35949515338739,120.14430869630388,0.6160997064186967,2.080830983279785,373216690387.22736,Safe
Steel,210000,250,400,32.405413201838144,1.4309775275257701,302.2331932929599,79.3893909290598,472.73178757710446,761.7498446236223,3.3949135321187374,222.90163833729343,386.0918887496074,1.9946626832078531,0.6475142505833185,3032845.4401192577,Failure
Chromoly,210000,450,650,35.65914458693597,2.9189955757754045,231.75874359806198,75.20636552945317,356.97825013592177,121.65937463917703,1.1889888863367517,12.397920624177305,21.506719926154133,0.059284291294787864,20.923692759524847,1.1443530622278908e+19,Safe
Steel,210000,250,400,44.43263827681742,2.5784054239799725,620.7241827655645,80.52033193925868,34.39504407797714,274.48737507997294,0.10145078349770345,50.79474936445598,87.97914514960449,1.3983101096868356,2.8415825088421407,8723889480942.915,Safe
Al6061,69000,150,310,29.04691621424529,2.3669731811410184,383.8941122243001,105.71675109226844,928.0776447266192,734.4755066956471,4.6779567668527475,230.16858143640772,398.6911221997015,3.7073053517582277,0.3762311013408171,2058279.037881447,Failure
Al6061,69000,150,310,38.128527735611925,1.4718496521226552,472.95094857079243,78.70816185471713,210.26074925160347,688.997687115621,1.240485750335563,217.85706309275358,377.34154107796934,4.057357319838055,0.3975178549689704,3989055.7430988494,Failure
Al6061,69000,150,310,36.3226422740585,1.7545187688086616,315.483780400913,80.16786153043698,94.31789355560232,398.69589035423166,0.4950059245097355,80.05778359564339,138.6650322669919,0.6964174549197915,1.0817435192398273,90996365721.64604,Risk
Al6061,69000,150,310,28.684168185218716,2.621234532705147,258.14515846011966,71.43596841808917,95.21292935536101,36.80444789886081,0.4436258812388228,7.4023579330373295,12.828932645738966,0.05459404023760293,11.692321110581352,1.9956287922788633e+21,Safe
Steel,210000,250,400,22.265162267365987,2.3051631855081065,440.63389233699604,108.10412612033886,313.1105931536201,875.4596755076175,2.1661358803033015,588.725143891424,1019.7041616540482,16.297911822313058,0.24516914748536323,189.36151613639584,Failure
Al6061,69000,150,310,21.01089515807803,1.4097889790937657,498.15874428013956,109.26209187215095,1030.7913173515105,889.2201073852505,11.873703136036028,1110.4397863691418,1923.3747794646779,41.636615541510366,0.077987920815801,0.23737543775401948,Failure
Al6061,69000,150,310,42.12304636902695,1.3654038307349836,203.76231206947924,74.58804058685303,637.7604497531613,654.7136835931361,3.647854752448956,77.30894619602736,133.95270183955128,0.24190628236228373,1.1197982417679802,116491647141.18993,Risk
Steel,210000,250,400,24.595371055312313,2.9859582157513316,526.2647957974381,71.55829039701565,354.60032770046945,676.9074270841926,1.7492930360655967,363.3042796535482,629.2639024049263,12.987190750280854,0.39728959351481596,23892.439939934993,Failure
Steel,210000,250,400,39.68969451091826,2.6821389502227113,472.98824271180183,59.81143895603619,172.11379602707115,517.1278817610638,0.5519428828898711,90.44997641539754,156.66492696702693,1.6185303175213868,1.5957624009400468,26910306138.756252,Risk
Steel,210000,250,400,42.92462920186325,1.6598972984354756,550.6038671144831,109.02150368484459,188.72575712015987,538.0086401887951,0.8770433454146846,138.58770867448462,240.04255496049277,3.1073210206802844,1.0414819990611501,374300169.27685595,Risk
Al6061,69000,150,310,22.095533619414972,2.7837566809713614,391.4499625929965,100.16518990015288,17.305922695483957,191.57872743868808,0.10246873574554463,103.0881102091783,178.5538739410066,2.2695828539441716,0.84008258510011,7353234971.889134,Failure
Steel,210000,250,400,31.417813843595674,1.9887172735980922,627.823226894717,73.73758503122444,412.89237711401773,691.8053086878853,2.2456238709200202,341.2123818539682,591.0014478983485,13.589798709563794,0.4230108079921315,44187.754026022485,Failure
Al6061,69000,150,310,43.57190118709296,2.5744410673860916,324.215016884224,61.9552151418178,513.0733320859398,185.0994122698292,1.5473539309935727,18.693551940641306,32.41513468520722,0.14316637152692407,4.627468047154316,1.825365228870325e+17,Safe
Chromoly,210000,450,650,21.208076352329563,2.6645900115941514,342.7585425687278,106.80950828130275,825.680164684845,747.5371476019532,5.319124978788417,398.9807224596052,691.0753531806105,7.016437408983591,0.6511590927514873,9011.460359678476,Failure
Chromoly,210000,450,650,31.368348097371488,1.2243040458753809,335.61945237828706,65.41255896557836,81.6424162586809,533.7305321983176,0.7041662019737005,212.99101855777974,368.9119377424393,2.4280260212056346,1.2198033025273727,5148487.8445034325,Risk
Steel,210000,250,400,31.52997023863195,1.6629004636834903,470.7415912437945,86.53991214156999,625.0909279314219,43.478501252874736,4.006216841230564,18.488536104284098,32.27270790028641,0.41250911863696765,7.746483523242911,1.9375749367071834e+17,Safe
Chromoly,210000,450,650,28.19019380009326,2.2614545552663663,609.9899716200621,91.04553142861613,33.05227790782281,233.05425220658455,0.17942471205130522,128.45903903377908,222.49765464308433,5.382715720491059,2.022493229071828,814993843.5203562,Safe
Chromoly,210000,450,650,39.796035738156995,1.9739037049358723,316.08910628472023,77.6382519303851,449.2861201592333,701.1509620437826,1.915583823173505,104.86383363515444,181.63958895397127,0.835784709960691,2.4774334856815443,6038442177.820586,Safe
Steel,210000,250,400,27.15825016021436,2.498501826671957,321.2930281199912,84.86150699210842,172.9771721924423,274.5174809337866,0.8936564803280816,80.57532687758295,139.56342116110818,0.9722822140403331,1.7913003129337655,84774577282.32689,Risk
Steel,210000,250,400,42.33173981136021,1.7437271674674468,595.0653325012408,82.16586204294053,616.072199231938,317.64516056059347,2.770801523064523,87.21885789681946,151.09290142014274,2.3161304860763834,1.654611154132431,36619108926.54797,Risk
Al6061,69000,150,310,24.14198881341087,1.1169655831252092,211.09345726162127,67.66278349124073,570.1619746426944,421.79841078929377,7.056811367839271,200.26360177186137,346.938509206743,1.1734591349998922,0.43235327304243987,7655521.083303781,Failure
Steel,210000,250,400,43.775107926028795,2.9033912597457485,696.5044849934785,82.45194124599197,12.249490057457887,316.6931725922134,0.032857891612710736,61.70775257847291,106.88096773747482,2.170949818571,2.3390506775168776,1248090105149.8613,Safe
Chromoly,210000,450,650,38.90526866303663,1.4914661274574341,249.83985346805468,76.90439364729437,643.5970487938738,528.1702495046262,3.671291991420014,83.55176649015358,144.76246556259574,0.4255593108210974,3.1085405892414744,56996020502.822685,Safe
Al6061,69000,150,310,34.04789507115332,2.5702010142002347,406.9682955031991,67.97821814927359,462.02190536831824,215.83897117810594,1.8177857454425854,47.18774101384178,81.75177705092747,0.7287012591316443,1.8348225006357615,17225304267308.111,Risk
Steel,210000,250,400,24.370460135560855,2.306500837403311,244.93162333687994,61.70784584340059,503.32361381455945,487.5842831273908,3.1481858975256896,147.95996683346183,256.2935161694941,1.1562710818760695,0.9754441069615977,183756001.82186848,Failure
Steel,210000,250,400,22.234477349603843,2.7926619212332238,355.2540965648867,60.75952690172404,580.7779079823254,290.5406169956686,3.4049052898918375,139.50332581385885,241.6508371999073,2.513768453276768,1.0345505229646104,328872723.7270076,Risk
Steel,210000,250,400,26.748072397198555,2.680138127509329,401.50498393371635,93.78064954033471,763.3755474293469,313.9330680358539,3.7669718774217147,113.47616906937422,196.58258548790351,2.171118375669637,1.2717301452695742,2569568291.6111383,Risk
Al6061,69000,150,310,34.81416003572121,2.676589598811569,543.5530334947612,96.74118244945052,588.7587662643089,408.41780454867256,2.1786761860971926,109.99923278488114,190.53671632971762,2.96351430926363,0.7872498429144221,3593134850.0827394,Failure
Chromoly,210000,450,650,30.860923710983066,2.8069443049969127,239.6687132446219,99.22887194136413,925.3572745767459,703.2326939820113,3.74051414517388,105.80010645110619,183.28933144421268,0.6251573165401746,2.4551347121748077,5371241686.898348,Safe
Chromoly,210000,450,650,23.74496458489456,1.9340580715903415,649.4207140729798,67.2064798319553,594.2988682608318,204.89037782303572,4.484477034503495,198.90108784246343,344.53597601559557,11.215208507307459,1.3061045328387726,9628569.14084384,Risk
Chromoly,210000,450,650,25.91955444000525,1.7304212115291484,398.8877286314765,59.338527989096285,219.64554375424433,462.13230659305395,1.6703227153974547,247.1297590422991,428.04455771670314,4.8160203353064,1.0512924224534304,1147030.5767069564,Risk
Chromoly,210000,450,650,29.20688379975912,1.7527239099996348,617.4419458793368,92.88052812967666,663.057208175033,382.28614280424586,4.386109383456206,241.0324687535651,417.5035220639925,9.987850479521878,1.0778352186715845,1412015.9472676464,Risk
Al6061,69000,150,310,36.970260195962744,1.7782762358794224,262.4224638906976,99.01395150062058,137.14989056561214,50.403707320523615,0.6975938077494165,8.012870864899314,13.896220191594088,0.04738349601238448,10.794302186628848,8.960548815685498e+20,Safe
Steel,210000,250,400,34.61644107709873,1.0265855200320064,207.74528854894191,63.45489391902429,525.1429148701718,173.1500831319464,4.847573104055324,40.711903832659964,70.6815131844135,0.1611353433076713,3.536992754353331,70767279842037.4,Safe
Chromoly,210000,450,650,27.20847135367798,2.896878612953471,483.0267083232266,72.81173299504472,368.26119841703746,337.9919541447272,1.6644179084740647,133.96717299431657,232.0439195653303,3.64691790232205,1.939288048757967,523457079.3684379,Risk
Al6061,69000,150,310,38.740320596716685,1.2166234598373091,633.8975896124525,99.3959684802316,622.9457488214284,304.26987551065156,4.343487191059111,147.85023749293387,256.120955919522,4.868402345874738,0.5856607846143321,173980004.17624295,Failure
Chromoly,210000,450,650,36.34404730285947,1.4365123039093994,219.89447349795998,59.31117279420256,435.8029797077971,487.3442227990842,2.7663797084355304,81.01991821602275,140.35787936515814,0.34219730648188956,3.2060900466390643,78624720287.92203,Safe
Steel,210000,250,400,39.94056959969374,2.3435844162264816,506.70862491833446,106.66354473643769,389.026070686086,977.5544206441391,1.405384667804068,201.46505881171342,348.95054788907544,4.111416934588509,0.7164338944653846,8764295.500038581,Failure
Steel,210000,250,400,43.29147115540022,1.719897650679836,296.73379176257265,102.04379873031726,476.0825251327046,480.68910225019624,2.119499418319614,63.519786987101206,110.03991227933795,0.4101381301214309,2.2719029379573774,886821703412.711,Safe
Chromoly,210000,450,650,28.174617358452146,2.0372409177285555,338.13406529313386,80.30862680978532,624.3689042500067,471.1139011868112,3.732389935957568,156.14359588022833,270.47439497641585,2.011562117192652,1.6637434387799923,109584358.60759808,Risk
Al6061,69000,150,310,27.05559321044575,2.644082353054199,394.1904377342104,57.73490010860573,30.489658532471115,246.33786365749376,0.15036025409171885,85.95677747446166,148.88158176748516,1.567200931010943,1.007512132926298,45195142821.097,Risk
Al6061,69000,150,310,42.533170750160195,2.5254047120753826,523.0740604503299,82.64807823366229,317.02287156805636,196.09183338567664,0.9987698745926751,34.21130735980039,59.264139199541155,0.6986468811769824,2.5310415712772447,440847556177322.2,Safe
Steel,210000,250,400,44.03881225079262,2.0182845887288074,340.1958150939613,63.83389612007424,273.36588782317887,271.8952588005015,1.0260075142720066,34.55482185493733,59.859500763861256,0.28828393466928304,4.176446458954291,401568252145006.5,Safe
Al6061,69000,150,310,28.96982174161004,1.044727841856165,449.2125597976252,73.00615047010844,443.4830783100965,49.77286802621816,4.838707500382856,36.19978335507701,62.88629449361596,0.8004853269801705,2.3852574111395226,221114795779935.78,Safe
Al6061,69000,150,310,39.03931028515066,1.4722743431592633,664.3099091762501,107.47354300266485,758.3403184931237,184.11827017883934,4.364340232832076,77.76851648069311,134.76970702829112,2.790824877167369,1.1130097653808189,107247000725.42862,Risk
Steel,210000,250,400,22.15081888402662,1.86063209828919,315.15305551226254,85.94956098238318,736.7290687423827,560.5730321379676,6.211712965262946,317.90563988287704,550.6637567390715,4.525232911303044,0.45399755647702983,81104.64016460559,Failure
Chromoly,210000,450,650,44.74496746673571,2.301051826735213,599.2837546320873,104.30605554953056,551.3219908160112,413.3670695289261,1.7968573478502337,79.97889194235663,138.53915751624157,2.037913013279184,3.248179129046923,90828873241.70618,Safe
Chromoly,210000,450,650,36.48188086707489,1.437701747479452,230.48470107651613,85.12021678243937,256.9099096995618,746.6263328589857,1.6231037895576501,128.9691778313295,223.38706533140845,0.5961868100543551,2.014440716755007,766094654.9110931,Safe
Chromoly,210000,450,650,27.412431652204273,2.814990739425258,212.6547363005337,77.80649414332186,237.1039888574858,445.06685995174706,1.0899889397283362,77.83235852452255,134.81400586125383,0.4076169124290368,3.337932117106032,120533916244.06577,Safe
Chromoly,210000,450,650,27.90138847618602,2.7276912184577458,603.0752080053994,75.02354623648321,396.404012035826,439.7677538889392,1.8375787421703238,214.0056905698002,370.67328401761694,8.85588366092548,1.2140071038370623,4824493.195831989,Risk
Chromoly,210000,450,650,44.12029150442672,1.8945040764418708,330.86816170535155,86.10519370738393,247.23643509318305,273.02259073468974,0.9837603148453943,35.50584876465905,61.50580195277179,0.27967968960128414,7.316382938076958,309330741938794.5,Safe
Al6061,69000,150,310,20.35213527588152,2.0210890585590624,374.52481107903316,67.50490767163281,276.8829649275704,486.80068395912895,2.378886166187415,374.93600021524554,649.4125590651997,8.203473790158565,0.23097797833771228,16864.48347826653,Failure
Al6061,69000,150,310,20.70079139504213,2.4675265405855784,491.0125521957413,82.87145866484005,255.97518211562826,270.33526315275833,1.8110136129437369,229.69697982200907,397.8509612761587,8.492645012772238,0.3770256065710021,2306754.3984592725,Failure
Steel,210000,250,400,39.29414092752187,2.2729724817864225,564.07813058226,62.528408959335664,348.38532710286154,588.4305010992051,1.3178490971590495,143.44776994554826,248.46232075164977,3.6875165112965407,1.00618878244274,262258759.4401959,Risk
Steel,210000,250,400,27.71539470710905,2.8675225487248426,498.32942741785877,96.91713749106201,886.0510584707541,537.4385874740472,3.958337588256912,212.01002823788411,367.23347431402254,6.030562878167031,0.6807658274262444,4934518.666436843,Failure
Al6061,69000,150,310,23.297746419325136,1.4636605000848195,307.19088468028156,97.48101061885532,671.2914529259388,690.122732997277,6.686300289269117,410.9282952111552,711.7800910583248,5.283944264900468,0.210739246411022,5856.563572792872,Failure
Al6061,69000,150,310,29.225646450357694,2.87939289434968,380.9263894305413,102.07757072487217,389.47528944626805,156.35127140420602,1.6342189430309928,41.59130462679917,72.05678686446808,0.655556282886523,2.081691489826429,61237777012707.25,Safe
Steel,210000,250,400,25.058723213862812,2.4590752417165547,378.5069836709929,92.99641334112368,0.7987171662836491,4.092907652924699,0.0045747741054571614,1.7210217145835922,2.98090056103233,0.031236664340130543,83.86727261825241,4.386183835410157e+27,Safe
Steel,210000,250,400,29.635357257859177,1.8244492437729123,222.59497003622852,89.29246795713615,4.9077719006001574,710.4166912244215,0.030788429945394893,151.39323595226816,262.2207783990903,0.8035565468752564,0.953395080002048,157979591.6834861,Failure
Steel,210000,250,400,23.976784025886708,1.7221776203322916,345.03436772132704,93.94281089572635,101.00697852461869,371.551342227483,0.8388873553624927,204.95170785265708,354.9877623061923,3.2305373625456455,0.7042496292713443,7488018.622758063,Failure
Steel,210000,250,400,36.91665101207378,2.3999010576189557,209.25177787755928,93.9329613110013,566.1501949772447,832.2708505505926,2.1754973316809014,82.54462711139583,142.98803860294854,0.31080949190569945,1.7483979949833706,64480333076.544014,Risk
Steel,210000,250,400,23.53366375798671,1.353883295252436,393.28268164580084,73.24275013127945,12.899476516249823,197.76162076119618,0.1367362737443828,157.17314581479465,272.23190847651324,3.279350921574168,0.9183346706088596,108325747.49463929,Failure
Chromoly,210000,450,650,23.223161812251266,2.9285702064773416,203.16679488384415,62.37789580096904,226.74079150204076,300.6683939634587,1.214349866823307,72.28110593588649,125.20043718591236,0.40784800799248455,3.594236650562066,252133702122.4304,Safe
Al6061,69000,150,310,21.597419397823387,1.7735756381553809,432.34736611330993,73.14199251240316,159.0128212741456,40.461434488954886,1.43960945237195,34.53904882212824,59.84070651310388,0.9489942756082839,2.506654896648874,395076396969311.3,Safe
Steel,210000,250,400,25.994195728310498,1.2133281393363657,389.6207432933736,103.2354456749543,725.0691029032823,385.3971012413849,7.675996171309771,268.5154846600518,465.1458023285705,4.978133488952459,0.5374658843495369,422820.0161494153,Failure
Al6061,69000,150,310,42.11978354499034,1.364249860018463,508.36836950254985,105.36463168639816,761.6204917961476,594.9939136079493,4.3602184207821315,175.44753243396596,303.9153194825485,3.4174929096152784,0.49355853550058815,31405753.899496388,Failure
Steel,210000,250,400,33.906357457807516,1.7336859483740514,380.8927812104606,106.61963945461798,561.0415211428045,504.66335681867463,3.201751168813165,143.31930347602395,248.2569625551415,1.9467872018549146,1.007021101953873,252377518.92780644,Risk
Steel,210000,250,400,26.725753687357148,2.724046452099909,439.1285822267747,97.08948982320749,713.3591095712893,214.3654283547162,3.472975308218701,83.96286656791042,145.4694141199231,1.92322525480295,1.7185743237674913,52632672972.91779,Risk
Al6061,69000,150,310,20.593923599736797,2.480921414963878,298.5941571023594,55.393500019602655,96.38721387792371,451.6750440588271,0.6827569141637005,235.45080464441668,407.81332785983545,3.236034464563801,0.3678153452884568,1868196.6070034858,Failure
Steel,210000,250,400,33.306672775070375,1.8974354801776216,378.3395967343959,95.3161891234609,582.7542343171023,780.4681705720864,3.112512880047097,212.20575187041825,367.56432242139203,2.895202469007015,0.6801530636953086,4994622.188684374,Failure
Steel,210000,250,400,21.267531064604515,2.702731286647776,438.0680943481184,82.45081357680488,363.9480198386972,12.535872143087794,2.308853352166756,8.420564071962238,14.766465442748155,0.2412108294973176,16.930253280264544,5.265595188190159e+20,Safe
Al6061,69000,150,310,44.237800950933554,1.9906118900285623,617.2084211539909,61.43434275491654,214.37535596871209,324.88183196079217,0.8114104073978322,75.07887372467964,130.04295531149853,2.0524725187916673,1.1534650196213807,171174927658.01822,Risk
Steel,210000,250,400,21.859226498024118,1.6792178158223485,465.17238890951285,57.31828644992034,55.89791683052579,354.80998778443023,0.5250701970175832,330.58778569344133,572.5950819277003,10.388894039057313,0.4366087098728638,63303.44458514184,Failure
Steel,210000,250,400,32.984190126351024,1.2739736444811403,343.7015081054255,77.36696124159208,419.0205898013475,382.9890786250482,3.301610527421123,135.87053648225614,235.35783115078848,1.5447983140035733,1.062212371594428,429290776.71527064,Risk
Chromoly,210000,450,650,36.09909134069018,1.995123263939981,271.8434378019534,85.93871966969738,731.3922062644766,258.88951206522955,3.4215729957742838,40.73534883017666,70.63860909385134,0.2647294900659734,6.370453860467784,75398749020935.28,Safe
Chromoly,210000,450,650,35.643555715383044,1.1886105753517766,227.97098715229168,87.29709357178447,651.2275967028586,128.14237933501425,5.061646027889556,27.236587146588963,47.4459197264934,0.1260724730053723,9.484482598167947,4116438240168196.0,Safe
Al6061,69000,150,310,21.7857381778462,2.023663354620529,311.50480263823243,71.85962823284177,212.8114421087998,143.4504027988741,1.6938474527591885,78.53852030022561,136.04325279865986,1.1105276460526894,1.1025905137831107,106017566250.05006,Risk
Steel,210000,250,400,43.53065655426921,1.2972271515771026,422.54727976657534,98.85442848469452,622.160065944144,469.8268084714328,3.614763439941149,112.49256611138183,194.87636800211968,1.4647674241386208,1.2828646313712124,2814080758.1001315,Risk
Steel,210000,250,400,25.534519825731053,1.4019297792158374,438.7327917539527,82.5388001763433,413.0145352663128,32.80151110794013,3.8858431549103254,23.666308204138097,41.17501923574932,0.5663598500376241,6.071642579414824,1.6455025795155472e+16,Safe
Al6061,69000,150,310,43.28865357589595,2.84154242485938,682.4915323624494,66.49796919374583,123.50083463304236,343.59992576270764,0.3420411570493658,68.40370994706859,118.47919478001693,2.336627910557621,1.2660450662119074,440969915449.0007,Risk
Chromoly,210000,450,650,26.677447130425577,1.0494321532520023,645.4094599113653,74.8010911645582,137.26609019883134,135.21007965391982,1.624591047138682,167.52201847133227,290.16119539697,8.304007425038824,1.550862097133127,56028992.230346754,Risk
Steel,210000,250,400,39.54280438217199,1.101776152238394,584.6966857616719,106.92118465866236,77.8014118328443,902.1524839534613,0.584721740581284,423.9876372794186,734.368362333826,11.636876833248,0.34042860888709703,5249.463065163378,Failure
Chromoly,210000,450,650,21.411647868515754,2.766210989649153,568.7802495795956,106.00881446069955,529.3956914220556,788.6756667372061,3.267177003909783,667.3365385988301,1155.8654081218879,32.0090859827167,0.38931868437103256,54.28332207235388,Failure
Al6061,69000,150,310,20.499320153629274,2.3889273274227207,462.6812413213577,104.56103140730693,186.98881103105842,600.3628186280146,1.3757354820626362,502.1887254735001,869.8174754660956,16.64871543951143,0.17244997281713825,937.5925741488204,Failure
Al6061,69000,150,310,39.71903018807961,1.5882744920286163,547.6438699687894,78.7914298623875,525.2009805122185,600.6101988868113,2.76041692772164,188.5797432128301,326.6413607494704,4.520456682142816,0.45921924784977863,16076974.84911914,Failure
Chromoly,210000,450,650,26.730712144606922,1.2696085419278393,372.831382212362,101.56878157431602,619.251588090333,134.29716642403298,6.097758167349292,81.11850263298818,140.6336270702061,1.3391331602504242,3.199803698267373,73767752326.74924,Safe
Al6061,69000,150,310,34.714343396746045,2.8846795225375734,528.901535927371,102.31341838009803,599.5396466064533,389.5314477196703,2.078444397864426,97.09350233090407,168.18372250535674,2.483821114003789,0.8918817931100462,12556896414.351099,Failure
Al6061,69000,150,310,33.23113838944763,2.4598540489671814,205.5975661901243,93.92445225248619,876.9452400807862,518.945728297659,3.6878023722100086,62.586772621034115,108.46618001795561,0.25273344825671423,1.3829195420652671,962056110084.7944,Risk
Al6061,69000,150,310,20.636243936675044,2.697115768453868,464.9883003465352,73.36429308605024,109.96940874807385,232.8647346643671,0.7234709487224313,178.6796936852722,309.48315336477003,5.943168505341675,0.4846790475318817,29451044.096746277,Failure
Chromoly,210000,450,650,26.158718218747136,2.8583889043755453,300.0453296481112,72.03355479593546,235.28780931396523,130.87320875297848,1.1245173926741119,35.63440702540168,61.730846677511366,0.38932856151543077,7.289710480577867,297704033919812.5,Safe
Al6061,69000,150,310,40.4527095254301,1.1897516013999778,261.11029827712434,87.07984079884895,251.53400022849522,95.42895817227829,1.7139869551400853,17.805656112407455,30.887892774715617,0.09526816790065597,4.856271714423583,2.953530496515249e+17,Safe
Al6061,69000,150,310,40.8418335936974,1.9137063200075688,300.30778676017854,92.69231145565335,137.44363965503862,896.3256266534302,0.5872675063702268,123.68972842373222,214.23769891345904,0.8670637650317653,0.7001568853696111,1170653892.8353243,Failure
Al6061,69000,150,310,28.056075661866515,1.1993204625932807,288.4887136345639,88.751520165324,89.4452149638783,529.8850677341587,0.883931183471883,234.57757302989526,406.30123632610895,2.20905569353557,0.3691842076493356,1926344.6491976227,Failure
Steel,210000,250,400,22.52266828840334,1.0831005467569068,287.93935823115595,67.63169848944992,442.45184611032545,293.45849483489724,6.065007451275865,226.44037026669764,392.25311748275675,2.6462174356164154,0.6373435642891733,2421626.299377528,Failure
Chromoly,210000,450,650,41.9920825942158,2.040583020807454,643.8467407532582,102.67726962763749,340.45225250070956,712.9769714463442,1.329287697531798,188.12672562125428,325.8477584466508,5.895729260856823,1.3810130293520984,17644297.265110064,Risk
Chromoly,210000,450,650,31.038051716419915,2.19774034864752,283.6803043336211,108.27447843730339,83.99205586849483,497.7591990699731,0.4218052807373414,105.23547709182611,182.27368113890614,0.8661947286219831,2.4688150104186817,5964294365.445394,Safe
Al6061,69000,150,310,41.44943744022394,2.7865548812978274,351.1675240922067,69.45388419267833,491.1840379150417,22.92368306131689,1.4512176146630527,2.624382235760571,4.7716012955018865,0.0247871495042705,31.43598777655682,6.1567360764638805e+25,Safe
Al6061,69000,150,310,31.95395447835823,1.7746345826426364,562.0233561615815,91.18016931362219,554.8488461685951,539.7775611048818,3.297664170110311,252.15496584628926,436.75766162920223,7.912998575489397,0.3434398825208171,864726.2506380263,Failure
Al6061,69000,150,310,28.030599110349655,1.7538421674068154,319.4930768955462,103.99933922199924,65.80216942708631,866.3890997318716,0.454493909644955,309.08696598774765,535.3545219714196,3.5732274464814116,0.28018816287874354,123828.6620974427,Failure
Al6061,69000,150,310,34.245315422865254,2.5363629465209945,401.2187454429584,98.60677910784261,891.7501448672825,264.8340180785573,3.5293930063319237,56.929757048918695,98.6683755209331,0.849552137932544,1.520243940452598,2493894298286.653,Risk
Steel,210000,250,400,34.911979458868906,2.9092631282706187,622.0037674451002,71.71371651090203,221.35575044428256,28.385762948802146,0.75678251818398,8.163198790673485,14.159313658083432,0.2871847509330355,17.656223037143974,7.467441511496311e+20,Safe
Al6061,69000,150,310,30.499985145295817,1.689294128418362,502.4601388303274,100.60581587794402,527.5502942304302,918.9407410745994,3.450285630805841,442.3255591896455,766.1381111837682,11.623450798806326,0.1957871535306257,3118.68755695962,Failure
Chromoly,210000,450,650,40.89092317711417,1.6677329642667922,423.66842986448376,62.75411350341852,241.2819198896237,319.39684965375267,1.1741010598505748,69.88018906374181,121.04173240685067,0.9737978435876724,3.7177260359050437,353677548504.2579,Safe
Steel,210000,250,400,37.011752338152974,1.8350251471244445,391.6888312757558,86.5530856630752,275.5112903464906,323.2133293987884,1.3586014608477754,74.48891927281905,129.02574580767623,0.9802206521088861,1.9375977905420994,183783844138.63895,Risk
Al6061,69000,150,310,23.676800052760072,1.685979262591488,352.59116190711984,87.4581661605927,68.35199927815574,320.2844916187148,0.5868237488541984,188.7637724523084,326.94897114594625,3.146501417954373,0.4587871907785932,17083805.585220736,Failure
Chromoly,210000,450,650,28.666617817707312,2.650136597283292,348.79075937163094,62.63254893379103,597.4506823551978,386.17420168783576,2.758261084867475,104.26480943194812,180.6130102231112,1.4046906270179091,2.491514866199922,6311812015.187124,Safe
Chromoly,210000,450,650,28.48863030891308,1.8563782498922279,234.9361538107928,55.23715664393396,401.5773179392565,103.14397508029026,2.5855023581469894,24.94481432599616,43.282977112477525,0.15342561099154586,10.396697039360422,1.0301201462930608e+16,Safe
